-0.922571 -0.923423 -0.924044 -0.924669 -0.925299 -0.926479 -0.927770 -0.929062 -0.930643 -0.932588 -0.934532 -0.936494 -0.938977 -0.941694 -0.944410 -0.947297 -0.950671 -0.954244 -0.957816 -0.961875 -0.966219 -0.970577 -0.974956 -0.979870 -0.984864 -0.989883 -0.995584 -1.001774 -1.007349 -1.013026 -1.019043 -1.024737 -1.030431 -1.036471 -1.042645 -1.048349 -1.054091 -1.061222 -1.066349 -1.071445 -1.076766 -1.081379 -1.085128 -1.088876 -1.092573 -1.095645 -1.097807 -1.099969 -1.101286 -1.101665 -1.101724 -1.101220 -1.099771 -1.097674 -1.095578 -1.092241 -1.088754 -1.085275 -1.081797 -1.077148 -1.071097 -1.065581 -1.060283 -1.054738 -1.048832 -1.042689 -1.036777 -1.031328 -1.025603 -1.019027 -1.012982 -1.007284 -1.001089 -0.995305 -0.990189 -0.985076 -0.980002 -0.975304 -0.970791 -0.966240 -0.961694 -0.957879 -0.954064 -0.950583 -0.947328 -0.944273 -0.941405 -0.938770 -0.936548 -0.934327 -0.932342 -0.930523 -0.928863 -0.927362 -0.926364 -0.925536 -0.924751 -0.924111 -0.923523 -0.922935 
-0.920395 -0.921013 -0.921632 -0.922256 -0.923061 -0.924033 -0.925324 -0.926684 -0.928350 -0.930158 -0.932103 -0.934307 -0.936686 -0.939283 -0.942000 -0.945185 -0.948429 -0.951913 -0.955635 -0.959963 -0.964290 -0.968645 -0.973325 -0.978240 -0.983162 -0.988196 -0.994552 -1.000907 -1.006799 -1.012800 -1.018828 -1.024648 -1.030375 -1.036769 -1.043163 -1.049078 -1.055615 -1.062747 -1.068761 -1.074405 -1.080564 -1.085316 -1.089508 -1.093257 -1.096828 -1.100241 -1.102951 -1.104813 -1.105949 -1.107003 -1.107063 -1.105869 -1.104668 -1.102828 -1.100009 -1.096482 -1.092971 -1.089493 -1.085151 -1.080095 -1.074309 -1.068259 -1.062208 -1.056040 -1.049897 -1.043754 -1.037610 -1.032047 -1.025710 -1.019134 -1.012558 -1.006452 -1.000216 -0.993980 -0.988827 -0.983739 -0.978665 -0.973629 -0.969112 -0.964522 -0.959931 -0.955707 -0.952073 -0.948603 -0.945134 -0.942063 -0.939428 -0.936793 -0.934330 -0.932197 -0.930234 -0.928271 -0.926706 -0.925205 -0.924004 -0.923221 -0.922488 -0.921827 -0.921239 -0.920564 
-0.918163 -0.918612 -0.919220 -0.919896 -0.920823 -0.921751 -0.922878 -0.924432 -0.926099 -0.927766 -0.929741 -0.932120 -0.934500 -0.936879 -0.939830 -0.943074 -0.946318 -0.949582 -0.953723 -0.958051 -0.962378 -0.966779 -0.971694 -0.976599 -0.981501 -0.987083 -0.993377 -0.999671 -1.006028 -1.012486 -1.018602 -1.024560 -1.030674 -1.037068 -1.043462 -1.050108 -1.057405 -1.064702 -1.071869 -1.078203 -1.084357 -1.088932 -1.093507 -1.097638 -1.101083 -1.104496 -1.107909 -1.109476 -1.110632 -1.111898 -1.111899 -1.110630 -1.109360 -1.107778 -1.104251 -1.100724 -1.097197 -1.093131 -1.088075 -1.083019 -1.077521 -1.071471 -1.064731 -1.057789 -1.051458 -1.045126 -1.038795 -1.032323 -1.025514 -1.018705 -1.011896 -1.005561 -0.999335 -0.993107 -0.987477 -0.982402 -0.977328 -0.972161 -0.967190 -0.962578 -0.957966 -0.953421 -0.949909 -0.946432 -0.942954 -0.939928 -0.937363 -0.934798 -0.932181 -0.929992 -0.927868 -0.925745 -0.924221 -0.922842 -0.921601 -0.920958 -0.920225 -0.919542 -0.918848 -0.918071 
-0.916000 -0.916449 -0.916897 -0.917552 -0.918460 -0.919369 -0.920345 -0.921955 -0.923579 -0.925203 -0.927163 -0.929503 -0.931843 -0.934190 -0.937041 -0.940233 -0.943425 -0.946845 -0.950922 -0.955193 -0.959464 -0.964572 -0.969800 -0.974702 -0.979694 -0.985702 -0.991859 -0.998153 -1.004542 -1.010999 -1.017457 -1.024184 -1.031482 -1.038045 -1.044608 -1.051950 -1.060280 -1.067577 -1.074657 -1.081626 -1.087973 -1.092548 -1.097731 -1.102884 -1.107062 -1.110806 -1.114342 -1.116765 -1.118031 -1.119201 -1.119103 -1.118001 -1.116731 -1.114196 -1.110729 -1.106941 -1.102872 -1.097363 -1.091699 -1.086035 -1.080733 -1.073779 -1.066727 -1.059675 -1.053262 -1.046930 -1.039727 -1.032176 -1.024741 -1.017792 -1.010984 -1.004653 -0.998428 -0.991672 -0.985327 -0.980007 -0.974816 -0.969604 -0.964013 -0.959287 -0.954675 -0.950588 -0.946898 -0.943421 -0.939991 -0.937044 -0.934421 -0.931856 -0.929174 -0.927114 -0.925312 -0.923188 -0.921627 -0.920231 -0.918871 -0.918278 -0.917686 -0.917022 -0.916356 -0.915578 
-0.913837 -0.913945 -0.913881 -0.914592 -0.915494 -0.916403 -0.917530 -0.918890 -0.920514 -0.922222 -0.924221 -0.926407 -0.928747 -0.931295 -0.933994 -0.937000 -0.940192 -0.944028 -0.947997 -0.952161 -0.956689 -0.962224 -0.967760 -0.972806 -0.978417 -0.984425 -0.990433 -0.996636 -1.003055 -1.009675 -1.016582 -1.023542 -1.031734 -1.039285 -1.045849 -1.053729 -1.062237 -1.070453 -1.077556 -1.085053 -1.092368 -1.098439 -1.103623 -1.108735 -1.113785 -1.117724 -1.120790 -1.123431 -1.125431 -1.125876 -1.125778 -1.125372 -1.123407 -1.120531 -1.117521 -1.113733 -1.108378 -1.102973 -1.097309 -1.091645 -1.084289 -1.076654 -1.068986 -1.061670 -1.054990 -1.047400 -1.039809 -1.032247 -1.024812 -1.017376 -1.010071 -1.003429 -0.996447 -0.989466 -0.983180 -0.977608 -0.972281 -0.966884 -0.961293 -0.955996 -0.951519 -0.947754 -0.943989 -0.940410 -0.937250 -0.934303 -0.931479 -0.928816 -0.926067 -0.923892 -0.922145 -0.920397 -0.919011 -0.917610 -0.916208 -0.915548 -0.914841 -0.914119 -0.913496 -0.912873 
-0.910876 -0.910877 -0.910900 -0.911698 -0.912528 -0.913477 -0.914714 -0.915952 -0.917450 -0.919353 -0.921351 -0.923351 -0.925700 -0.928399 -0.931098 -0.933797 -0.937242 -0.941211 -0.945179 -0.949148 -0.954341 -0.959877 -0.965318 -0.970911 -0.976920 -0.982929 -0.988938 -0.994982 -1.002073 -1.008981 -1.015888 -1.022934 -1.031126 -1.039318 -1.047089 -1.055597 -1.064371 -1.073189 -1.081917 -1.089414 -1.096595 -1.103504 -1.109515 -1.114587 -1.119637 -1.124624 -1.127569 -1.130514 -1.133281 -1.133556 -1.133498 -1.133317 -1.130599 -1.127487 -1.124375 -1.119282 -1.113884 -1.108485 -1.102919 -1.095512 -1.088090 -1.080527 -1.072858 -1.064614 -1.055806 -1.047482 -1.039892 -1.032318 -1.024883 -1.017160 -1.008862 -1.001362 -0.994242 -0.987261 -0.981033 -0.975462 -0.969656 -0.963986 -0.958479 -0.952972 -0.948683 -0.944898 -0.941113 -0.937381 -0.934321 -0.931261 -0.928251 -0.925709 -0.922959 -0.920670 -0.918933 -0.917226 -0.915826 -0.914663 -0.913499 -0.912689 -0.911945 -0.911215 -0.910592 -0.909794 
-0.907236 -0.907639 -0.908006 -0.908803 -0.909601 -0.910662 -0.911851 -0.913028 -0.914290 -0.916242 -0.918193 -0.920145 -0.922487 -0.925159 -0.927830 -0.930501 -0.933589 -0.937436 -0.941283 -0.945300 -0.950258 -0.955658 -0.961058 -0.967449 -0.973638 -0.979647 -0.985661 -0.992624 -1.000183 -1.007946 -1.015193 -1.022326 -1.030518 -1.039183 -1.048142 -1.058223 -1.066997 -1.075872 -1.084939 -1.093774 -1.100823 -1.108282 -1.115925 -1.122274 -1.127841 -1.133027 -1.137247 -1.140192 -1.142238 -1.143530 -1.143472 -1.142181 -1.140147 -1.137035 -1.132871 -1.127604 -1.121717 -1.115831 -1.107876 -1.099716 -1.091890 -1.084399 -1.075691 -1.066567 -1.057611 -1.049269 -1.040926 -1.032227 -1.023825 -1.015528 -1.007230 -0.999715 -0.992389 -0.985064 -0.978773 -0.972438 -0.966104 -0.960222 -0.954715 -0.949533 -0.945017 -0.941232 -0.937446 -0.933927 -0.930660 -0.927600 -0.924660 -0.922148 -0.919635 -0.917470 -0.915763 -0.914056 -0.912589 -0.911425 -0.910266 -0.909497 -0.908908 -0.908306 -0.907497 -0.906688 
-0.903596 -0.904022 -0.904537 -0.905289 -0.906063 -0.907072 -0.908249 -0.909425 -0.910810 -0.912452 -0.914404 -0.916478 -0.918912 -0.921485 -0.924157 -0.926930 -0.929802 -0.933180 -0.937027 -0.941462 -0.946381 -0.951399 -0.957472 -0.963946 -0.970356 -0.976365 -0.983303 -0.990267 -0.997690 -1.005453 -1.013216 -1.021880 -1.031145 -1.039961 -1.049078 -1.059262 -1.069446 -1.078556 -1.088270 -1.098065 -1.107661 -1.115332 -1.122917 -1.130389 -1.136528 -1.141370 -1.146053 -1.149697 -1.151195 -1.152692 -1.152907 -1.151045 -1.149184 -1.146012 -1.140905 -1.135798 -1.130098 -1.122307 -1.114357 -1.106215 -1.098055 -1.087944 -1.078053 -1.068519 -1.059415 -1.051073 -1.041381 -1.031589 -1.022693 -1.013896 -1.005598 -0.998068 -0.990587 -0.982412 -0.975284 -0.968886 -0.962551 -0.956457 -0.950960 -0.946369 -0.941778 -0.937565 -0.933791 -0.930477 -0.927162 -0.923938 -0.921070 -0.918557 -0.916175 -0.913958 -0.912398 -0.910837 -0.909352 -0.908192 -0.907033 -0.906208 -0.905597 -0.904852 -0.904213 -0.903574 
-0.899995 -0.900482 -0.900968 -0.901666 -0.902569 -0.903576 -0.904646 -0.905893 -0.907344 -0.908795 -0.910614 -0.912956 -0.915390 -0.917824 -0.920502 -0.923374 -0.926246 -0.929119 -0.932771 -0.937625 -0.942469 -0.947197 -0.953444 -0.960063 -0.966682 -0.973974 -0.980945 -0.987909 -0.995197 -1.003144 -1.011618 -1.020464 -1.030649 -1.040738 -1.050014 -1.060442 -1.071267 -1.082703 -1.093094 -1.102898 -1.112742 -1.122382 -1.129909 -1.137759 -1.145828 -1.151429 -1.156623 -1.160972 -1.163181 -1.164893 -1.164863 -1.163111 -1.161117 -1.156677 -1.151111 -1.145546 -1.137654 -1.128964 -1.120782 -1.112410 -1.102199 -1.091988 -1.082018 -1.072127 -1.061270 -1.050564 -1.040772 -1.030979 -1.022003 -1.013158 -1.003997 -0.995335 -0.987160 -0.978985 -0.971883 -0.965459 -0.959034 -0.952692 -0.947797 -0.943205 -0.938614 -0.934023 -0.930341 -0.927026 -0.923712 -0.920397 -0.917534 -0.915155 -0.912775 -0.910440 -0.908880 -0.907247 -0.905561 -0.904686 -0.903800 -0.902882 -0.902134 -0.901386 -0.900747 -0.900047 
-0.896580 -0.896991 -0.897428 -0.898067 -0.899074 -0.900082 -0.901090 -0.902364 -0.903757 -0.905149 -0.906748 -0.909163 -0.911578 -0.913992 -0.916614 -0.919506 -0.922398 -0.925290 -0.928584 -0.933450 -0.938178 -0.942907 -0.948909 -0.955533 -0.962178 -0.969295 -0.976843 -0.984392 -0.992730 -1.001732 -1.010206 -1.019048 -1.029233 -1.039716 -1.051297 -1.062887 -1.073713 -1.085271 -1.096973 -1.107886 -1.118658 -1.129430 -1.139896 -1.148107 -1.155921 -1.163424 -1.168595 -1.172364 -1.176068 -1.176885 -1.176613 -1.175905 -1.172250 -1.167907 -1.162858 -1.155483 -1.147382 -1.138736 -1.129363 -1.118134 -1.106979 -1.096035 -1.085906 -1.074197 -1.062489 -1.051531 -1.040904 -1.030369 -1.020872 -1.010905 -1.000938 -0.992169 -0.983744 -0.975558 -0.968482 -0.962058 -0.955377 -0.948432 -0.943539 -0.938921 -0.934304 -0.929686 -0.925895 -0.922483 -0.919072 -0.915661 -0.913131 -0.911227 -0.909322 -0.906995 -0.905247 -0.903415 -0.901582 -0.900690 -0.899806 -0.899060 -0.898594 -0.897922 -0.897196 -0.896407 
-0.893204 -0.893615 -0.893959 -0.894239 -0.895174 -0.896104 -0.897018 -0.897927 -0.899320 -0.900712 -0.902458 -0.904565 -0.906980 -0.909429 -0.911941 -0.914800 -0.917692 -0.920548 -0.923308 -0.928375 -0.933482 -0.938588 -0.944384 -0.951029 -0.957675 -0.964615 -0.972164 -0.980265 -0.988650 -0.998250 -1.007850 -1.017806 -1.028684 -1.039561 -1.051253 -1.063793 -1.076158 -1.088564 -1.101189 -1.114213 -1.126556 -1.137321 -1.148065 -1.158454 -1.166043 -1.174322 -1.181538 -1.185757 -1.189973 -1.191318 -1.191101 -1.189856 -1.185740 -1.181034 -1.174525 -1.165680 -1.156916 -1.147594 -1.136342 -1.125090 -1.113927 -1.101691 -1.088363 -1.075668 -1.063708 -1.052582 -1.041398 -1.029186 -1.018142 -1.007846 -0.997879 -0.989111 -0.980685 -0.972259 -0.964528 -0.957490 -0.950451 -0.943886 -0.938770 -0.933972 -0.929355 -0.924999 -0.921230 -0.917623 -0.914212 -0.911178 -0.908632 -0.906523 -0.904619 -0.902628 -0.901053 -0.899583 -0.897751 -0.896686 -0.895771 -0.894974 -0.894507 -0.893871 -0.893484 -0.892768 
-0.889829 -0.889917 -0.889832 -0.890147 -0.891102 -0.892039 -0.892917 -0.893765 -0.894883 -0.896473 -0.898237 -0.900000 -0.902384 -0.904895 -0.907406 -0.910094 -0.912971 -0.915731 -0.918491 -0.923059 -0.928166 -0.933210 -0.938897 -0.945871 -0.952844 -0.960041 -0.968181 -0.976321 -0.984570 -0.994170 -1.004272 -1.015012 -1.027401 -1.039406 -1.051208 -1.064482 -1.078007 -1.092929 -1.106123 -1.119269 -1.132581 -1.146405 -1.158172 -1.169818 -1.180485 -1.188764 -1.195790 -1.201817 -1.204912 -1.207028 -1.207539 -1.204629 -1.201527 -1.195722 -1.187974 -1.179536 -1.169543 -1.157495 -1.145197 -1.132900 -1.118904 -1.105342 -1.091825 -1.079129 -1.066022 -1.051890 -1.039399 -1.027187 -1.016051 -1.005467 -0.994884 -0.985557 -0.976277 -0.966996 -0.959519 -0.952564 -0.945526 -0.939340 -0.934223 -0.929107 -0.924406 -0.920394 -0.916624 -0.912855 -0.909352 -0.906741 -0.904195 -0.901820 -0.899817 -0.897747 -0.896045 -0.894646 -0.893339 -0.892466 -0.891663 -0.890868 -0.890191 -0.889531 -0.889143 -0.888756 
-0.885834 -0.885790 -0.885705 -0.886055 -0.887011 -0.887769 -0.888596 -0.889470 -0.890345 -0.892003 -0.893748 -0.895492 -0.897546 -0.900176 -0.902807 -0.905388 -0.908153 -0.910913 -0.913674 -0.917744 -0.922773 -0.927746 -0.933037 -0.940011 -0.946960 -0.953845 -0.962621 -0.971437 -0.980291 -0.990919 -1.001237 -1.011958 -1.024347 -1.037223 -1.051736 -1.066167 -1.079860 -1.094782 -1.110455 -1.126488 -1.140950 -1.155737 -1.169982 -1.181471 -1.192748 -1.203318 -1.211015 -1.218600 -1.222444 -1.224871 -1.225330 -1.222246 -1.218666 -1.211010 -1.202576 -1.192662 -1.180249 -1.168244 -1.155854 -1.140487 -1.125323 -1.110550 -1.095777 -1.080625 -1.065826 -1.051499 -1.038371 -1.025244 -1.013837 -1.002050 -0.990263 -0.980325 -0.970946 -0.961665 -0.954437 -0.947537 -0.940601 -0.934794 -0.929677 -0.924561 -0.919423 -0.915551 -0.911679 -0.907807 -0.904549 -0.901941 -0.899330 -0.896819 -0.894934 -0.892867 -0.891037 -0.889750 -0.888792 -0.887865 -0.887062 -0.886394 -0.885830 -0.885190 -0.884836 -0.884590 
